,real,img,mag,time_stamp,tof,rsl,fsl
0,-6.0,-110.0,110.16351483136329,-4.203125,7.673532954753368,-78.92505178456803,-80.75191328416486
1,224.0,-58.0,231.38712150852302,-3.203125,7.673532954753368,-78.92505178456803,-80.75191328416486
2,0.0,17.0,17.0,-2.203125,7.673532954753368,-78.92505178456803,-80.75191328416486
3,-123.0,1115.0,1121.7637897525485,-1.203125,7.673532954753368,-78.92505178456803,-80.75191328416486
4,-1962.0,6674.0,6956.4157437577005,-0.203125,7.673532954753368,-78.92505178456803,-80.75191328416486
5,-7093.0,16472.0,17934.253065015004,0.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
6,-11856.0,14505.0,18733.920064951704,1.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
7,-15311.0,4521.0,15964.528242325234,2.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
8,-5109.0,-12267.0,13288.384777692134,3.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
9,5814.0,-9227.0,10905.967403215544,4.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
10,2865.0,1105.0,3070.708387326937,5.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
11,-1002.0,3230.0,3381.849198293738,6.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
12,-906.0,-1033.0,1374.0178310342264,7.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
13,-165.0,-1735.0,1742.828161351543,8.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
14,465.0,-1349.0,1426.893829266915,9.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
15,347.0,-1526.0,1564.955270926297,10.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
16,452.0,-2306.0,2349.880848043151,11.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
17,421.0,-2574.0,2608.2018710214898,12.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
18,424.0,-1096.0,1175.1561598357896,13.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
19,-390.0,-327.0,508.94891688655747,14.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
20,-1755.0,884.0,1965.0651388694473,15.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
21,-939.0,-264.0,975.4060692860179,16.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
22,3.0,-881.0,881.0051078172022,17.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
23,-5.0,-1191.0,1191.0104953357884,18.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
24,-559.0,-711.0,904.4346300313804,19.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
25,-861.0,421.0,958.416402196874,20.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
26,-168.0,125.0,209.40152817016403,21.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
27,1127.0,45.0,1127.8980450377596,22.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
28,1519.0,-1518.0,2147.4834108788828,23.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
29,313.0,-841.0,897.3572309844056,24.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
30,804.0,-616.0,1012.8533951169834,25.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
31,1458.0,389.0,1509.001325380465,26.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
32,1450.0,730.0,1623.3915116200405,27.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
33,687.0,-280.0,741.868586745658,28.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
34,177.0,-1346.0,1357.5879345368387,29.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
35,468.0,-3125.0,3159.8495217335903,30.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
36,1213.0,-1855.0,2216.392113322911,31.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
37,1225.0,1275.0,1768.1204710086922,32.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
38,-221.0,919.0,945.1994498517231,33.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
39,-2118.0,-1723.0,2730.3210433939817,34.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
40,-2424.0,-2734.0,3653.837982177097,35.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
41,417.0,-467.0,626.0814643478914,36.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
42,1760.0,-75.0,1761.597286555585,37.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
43,1382.0,-863.0,1629.3228654873778,38.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
44,1526.0,-559.0,1625.1636840638546,39.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
45,719.0,744.0,1034.6482494065315,40.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
46,-348.0,376.0,512.3280199247354,41.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
47,-838.0,-1402.0,1633.3548297905143,42.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
48,529.0,-2915.0,2962.611348118413,43.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
49,1599.0,-2602.0,3054.0473146302106,44.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
50,1367.0,-925.0,1650.5496054345049,45.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
51,544.0,-969.0,1111.2591956874867,46.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
52,242.0,-435.0,497.78408974172726,47.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
53,1066.0,-162.0,1078.2393055347222,48.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
54,1636.0,-223.0,1651.1284020329854,49.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
55,1517.0,-680.0,1662.4346603701451,50.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
56,1862.0,-1129.0,2177.54104438929,51.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
57,1211.0,-810.0,1456.9217549340115,52.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
58,1099.0,146.0,1108.6554920262652,53.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
59,734.0,-180.0,755.7486354602303,54.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
60,197.0,-1073.0,1090.9344618261905,55.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
61,75.0,-396.0,403.0397002777766,56.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
62,567.0,418.0,704.4238780734225,57.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
63,435.0,534.0,688.7532214080744,58.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
64,105.0,25.0,107.93516572461452,59.796875,7.673532954753368,-78.92505178456803,-80.75191328416486
65,-185.0,90.0,205.73040611440985,-4.640625,7.81438331533029,-78.98377712096523,-81.09141966121538
66,181.0,-48.0,187.25650856512306,-3.640625,7.81438331533029,-78.98377712096523,-81.09141966121538
67,-51.0,19.0,54.42425929675111,-2.640625,7.81438331533029,-78.98377712096523,-81.09141966121538
68,-41.0,-6.0,41.43669871020132,-1.640625,7.81438331533029,-78.98377712096523,-81.09141966121538
69,-1029.0,1209.0,1587.6151926710704,-0.640625,7.81438331533029,-78.98377712096523,-81.09141966121538
70,-11208.0,8651.0,14158.35671961969,0.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
71,-15621.0,8947.0,18001.79018875623,1.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
72,-16497.0,2395.0,16669.944031099803,2.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
73,-10645.0,-10074.0,14656.10797585771,3.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
74,6078.0,-10293.0,11953.57406803505,4.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
75,5432.0,117.0,5433.259887029149,5.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
76,-1587.0,3536.0,3875.80507765806,6.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
77,-1638.0,429.0,1693.246880995208,7.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
78,1558.0,-1944.0,2491.2848090894786,8.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
79,1648.0,-1309.0,2104.610415255042,9.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
80,818.0,-310.0,874.7708271313121,10.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
81,1635.0,-1217.0,2038.2134333773781,11.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
82,2315.0,-2345.0,3295.1858824655096,12.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
83,2600.0,-1329.0,2919.972773845674,13.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
84,1363.0,-1069.0,1732.2037986334055,14.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
85,-1161.0,-453.0,1246.246364086973,15.359375,7.81438331533029,-78.98377712096523,-81.09141966121538
