,real,img,mag,time_stamp,tof,rsl,fsl
0,191.0,38.0,194.74342094150447,-4.1875,7.016231272061059,-79.34882539715927,-81.65863411846063
1,-99.0,211.0,233.07080469247967,-3.1875,7.016231272061059,-79.34882539715927,-81.65863411846063
2,-80.0,433.0,440.32828662260613,-2.1875,7.016231272061059,-79.34882539715927,-81.65863411846063
3,-129.0,801.0,811.3211448002572,-1.1875,7.016231272061059,-79.34882539715927,-81.65863411846063
4,-3736.0,6579.0,7565.774051608996,-0.1875,7.016231272061059,-79.34882539715927,-81.65863411846063
5,-10133.0,15192.0,18261.285633821077,0.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
6,-15085.0,14141.0,20676.68024611301,1.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
7,-14197.0,-2326.0,14386.281138640381,2.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
8,1470.0,-16487.0,16552.40372272257,3.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
9,10158.0,-8212.0,13062.232121655165,4.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
10,4731.0,4459.0,6501.156973954713,5.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
11,286.0,3699.0,3710.040026738256,6.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
12,2005.0,-2479.0,3188.332793169496,7.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
13,3184.0,-1054.0,3353.9189018221655,8.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
14,1875.0,3017.0,3552.1703224929965,9.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
15,-510.0,3713.0,3747.861923817365,10.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
16,-459.0,449.0,642.0918937348454,11.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
17,1671.0,-1699.0,2383.0321021757136,12.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
18,1209.0,-1144.0,1664.4569685035417,13.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
19,-196.0,207.0,285.07016680108774,14.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
20,571.0,11.0,571.105944637245,15.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
21,2006.0,-191.0,2015.0724552730107,16.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
22,1735.0,498.0,1805.0565088107353,17.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
23,625.0,1183.0,1337.951419147945,18.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
24,-93.0,858.0,863.02549209163,19.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
25,48.0,373.0,376.0757902338304,20.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
26,82.0,-924.0,927.6313923105448,21.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
27,261.0,-1017.0,1049.9571419824715,22.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
28,54.0,260.0,265.5484889808262,23.8125,7.016231272061059,-79.34882539715927,-81.65863411846063
