,real,img,mag,time_stamp,tof,rsl,fsl
0,190.0,-180.0,261.72504656604804,-4.671875,10.065922748220338,-79.0522357972636,-81.20545962627405
1,180.0,-191.0,262.45190035509364,-3.671875,10.065922748220338,-79.0522357972636,-81.20545962627405
2,-18.0,-114.0,115.41230437002807,-2.671875,10.065922748220338,-79.0522357972636,-81.20545962627405
3,27.0,-376.0,376.9681684174408,-1.671875,10.065922748220338,-79.0522357972636,-81.20545962627405
4,742.0,-2755.0,2853.1717438668147,-0.671875,10.065922748220338,-79.0522357972636,-81.20545962627405
5,5788.0,-12412.0,13695.206752729218,0.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
6,11729.0,-16478.0,20226.07042902798,1.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
7,16043.0,-11373.0,19665.273402625247,2.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
8,12622.0,3315.0,13050.06164736397,3.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
9,-2602.0,12747.0,13009.858300535021,4.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
10,-8994.0,4864.0,10224.995452321727,5.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
11,-2747.0,-1837.0,3304.6297825929005,6.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
12,1414.0,-132.0,1420.1478796238086,7.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
13,-75.0,2262.0,2263.2430271625713,8.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
14,-1896.0,721.0,2028.4617324465355,9.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
15,-1264.0,-228.0,1284.398691995597,10.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
16,516.0,1044.0,1164.5565679691133,11.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
17,360.0,2400.0,2426.849809938802,12.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
18,-1149.0,2014.0,2318.7058890682965,13.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
19,-652.0,1088.0,1268.4037212181302,14.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
20,705.0,-54.0,707.0650606556655,15.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
21,1105.0,-451.0,1193.4931922721637,16.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
22,-451.0,-117.0,465.9291791678216,17.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
23,-1776.0,-482.0,1840.244548966251,18.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
24,-2514.0,175.0,2520.0835303616427,19.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
25,-1436.0,380.0,1485.4278844831208,20.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
26,970.0,-322.0,1022.0489225081155,21.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
27,1130.0,-246.0,1156.4670336849208,22.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
28,33.0,1231.0,1231.4422438750425,23.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
29,-766.0,1632.0,1802.8255600584323,24.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
30,-982.0,480.0,1093.034308702156,25.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
31,-964.0,235.0,992.2303160053114,26.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
32,-705.0,106.0,712.9242596517529,27.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
33,71.0,-140.0,156.97452022541748,28.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
34,-58.0,-143.0,154.31461369552787,29.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
35,-354.0,364.0,507.7519079235449,30.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
36,-439.0,1396.0,1463.3991253243253,31.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
37,-195.0,990.0,1009.0218035305282,32.328125,10.065922748220338,-79.0522357972636,-81.20545962627405
