,real,img,mag,time_stamp,tof,rsl,fsl
0,249.0,2.0,249.00803199896987,-4.359375,8.98606998379726,-79.20205004952261,-80.71903934852003
1,191.0,100.0,215.59452683219953,-3.359375,8.98606998379726,-79.20205004952261,-80.71903934852003
2,48.0,-22.0,52.80151512977634,-2.359375,8.98606998379726,-79.20205004952261,-80.71903934852003
3,61.0,-272.0,278.7561658510893,-1.359375,8.98606998379726,-79.20205004952261,-80.71903934852003
4,3845.0,-1949.0,4310.757010085352,-0.359375,8.98606998379726,-79.20205004952261,-80.71903934852003
5,15030.0,-6270.0,16285.386086918541,0.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
6,16466.0,-5124.0,17244.840735709913,1.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
7,16463.0,-2390.0,16635.57840894028,2.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
8,2134.0,-107.0,2136.6808371864995,3.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
9,-8811.0,2506.0,9160.445240270803,4.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
10,-3720.0,3695.0,5243.226582935359,5.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
11,-537.0,1932.0,2005.2413819787382,6.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
12,-3523.0,-1514.0,3834.54364951033,7.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
13,-3072.0,-2523.0,3975.262632833207,8.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
14,-1238.0,-1140.0,1682.9272117355522,9.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
15,-414.0,-207.0,462.86607134245645,10.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
16,-471.0,446.0,648.6578450924648,11.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
17,-469.0,1156.0,1247.5163325584158,12.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
18,-639.0,982.0,1171.59933424358,13.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
19,-712.0,-320.0,780.6048936561954,14.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
20,161.0,-2463.0,2468.256469656263,15.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
21,701.0,-2547.0,2641.705888247214,16.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
22,574.0,-754.0,947.6243981662777,17.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
23,-231.0,679.0,717.2182373587553,18.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
24,-1466.0,695.0,1622.3997657790758,19.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
25,-1307.0,-410.0,1369.7988903485066,20.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
26,-403.0,-1164.0,1231.7893488742302,21.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
27,-218.0,-634.0,670.4326961000635,22.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
28,-621.0,130.0,634.4611887263081,23.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
29,450.0,609.0,757.2192549057373,24.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
30,975.0,330.0,1029.3323078578658,25.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
31,1253.0,198.0,1268.5475946924498,26.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
32,975.0,442.0,1070.5087575540892,27.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
33,1.0,633.0,633.0007898889227,28.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
34,-714.0,-85.0,719.0417234069245,29.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
35,-2245.0,-2360.0,3257.2419314505946,30.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
36,-4462.0,-5146.0,6811.076273247863,31.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
37,-2385.0,-3938.0,4603.918874176651,32.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
38,-973.0,-309.0,1020.886869344493,33.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
39,-2672.0,2098.0,3397.2324030010077,34.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
40,-6432.0,2545.0,6917.1995055802745,35.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
41,-970.0,1571.0,1846.3317686699754,36.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
42,2456.0,103.0,2458.158863865393,37.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
43,465.0,-295.0,550.6813960903346,38.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
44,-1923.0,-79.0,1924.6220408173654,39.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
45,-386.0,-506.0,636.4212441457308,40.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
46,236.0,-834.0,866.747944906707,41.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
47,-424.0,-324.0,533.6215887686704,42.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
48,-898.0,2247.0,2419.796065787363,43.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
49,-969.0,2896.0,3053.8135175547313,44.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
50,-2354.0,1062.0,2582.4716842590938,45.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
51,-2649.0,-1045.0,2847.670275857091,46.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
52,-774.0,103.0,780.8232834643188,47.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
53,898.0,1539.0,1781.8319224887628,48.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
54,583.0,672.0,889.6476830745978,49.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
55,-437.0,-1094.0,1178.0513571147906,50.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
56,-1524.0,-1640.0,2238.788958343327,51.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
57,-1385.0,13.0,1385.0610094865858,52.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
58,-434.0,1644.0,1700.3211461368114,53.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
59,-237.0,1563.0,1580.866218248717,54.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
60,-1441.0,720.0,1610.8634330693585,55.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
61,-961.0,258.0,995.0301502969646,56.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
62,-287.0,311.0,423.19026453830435,57.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
63,167.0,92.0,190.66462702871763,58.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
64,2061.0,-955.0,2271.5074289995177,59.640625,8.98606998379726,-79.20205004952261,-80.71903934852003
65,93.0,213.0,232.41772737895877,-4.390625,8.98606998379726,-79.16089910970759,-81.06052747785043
66,-60.0,252.0,259.04439773907484,-3.390625,8.98606998379726,-79.16089910970759,-81.06052747785043
67,126.0,31.0,129.75746606650424,-2.390625,8.98606998379726,-79.16089910970759,-81.06052747785043
68,221.0,-44.0,225.33752461585266,-1.390625,8.98606998379726,-79.16089910970759,-81.06052747785043
69,966.0,3118.0,3264.212002918928,-0.390625,8.98606998379726,-79.16089910970759,-81.06052747785043
70,2752.0,15590.0,15831.032941662397,0.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
71,1247.0,16485.0,16532.09708415723,1.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
72,-1444.0,15897.0,15962.447963893257,2.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
73,-1013.0,2055.0,2291.111957107291,3.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
74,-379.0,-11747.0,11753.112353755494,4.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
75,-1859.0,-5553.0,5855.910689209664,5.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
76,-966.0,-580.0,1126.7457565928526,6.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
77,1951.0,-2218.0,2953.967670777729,7.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
78,2527.0,-2773.0,3751.7006810245402,8.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
79,1033.0,-878.0,1355.7186286246863,9.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
80,207.0,-147.0,253.88580109962825,10.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
81,-381.0,-555.0,673.1909090295263,11.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
82,-787.0,-418.0,891.1189595110184,12.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
83,-671.0,-492.0,832.0486764606984,13.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
84,339.0,-286.0,443.52790216625607,14.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
85,2218.0,175.0,2224.8930311365534,15.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
86,2906.0,1160.0,3128.967241758852,16.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
87,1102.0,650.0,1279.4154915429156,17.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
88,-401.0,-100.0,413.2807762284619,18.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
89,-1255.0,-812.0,1494.7805859055034,19.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
90,-386.0,-956.0,1030.985935888555,20.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
91,911.0,-329.0,968.5876315543163,21.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
92,1242.0,-141.0,1249.9779998063966,22.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
93,901.0,-268.0,940.0132977782814,23.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
94,-351.0,563.0,663.4530880175327,24.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
95,-648.0,722.0,970.1484422499476,25.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
96,-543.0,743.0,920.2706123744255,26.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
97,-438.0,502.0,666.2191831522116,27.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
98,-716.0,-261.0,762.0872653443305,28.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
99,-111.0,-332.0,350.06427981157975,29.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
100,1979.0,-1468.0,2464.0342935925223,30.609375,8.98606998379726,-79.16089910970759,-81.06052747785043
