,real,img,mag,time_stamp,tof,rsl,fsl
0,98.0,252.0,270.3849108215915,-4.6875,5.015092480196653,-78.65312366546901,-81.30310676489319
1,-177.0,300.0,348.3231258472512,-3.6875,5.015092480196653,-78.65312366546901,-81.30310676489319
2,-93.0,115.0,147.898613921835,-2.6875,5.015092480196653,-78.65312366546901,-81.30310676489319
3,-178.0,25.0,179.7470444819608,-1.6875,5.015092480196653,-78.65312366546901,-81.30310676489319
4,9.0,549.0,549.0737655361072,-0.6875,5.015092480196653,-78.65312366546901,-81.30310676489319
5,-6939.0,11623.0,13536.759213342018,0.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
6,-12109.0,15613.0,19758.381765721606,1.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
7,-14206.0,14086.0,20005.64500334843,2.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
8,-7086.0,5183.0,8779.230319338934,3.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
9,13147.0,-7411.0,15091.935926182565,4.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
10,16462.0,-4246.0,17000.76351226615,5.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
11,5922.0,1129.0,6028.65864019518,6.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
12,-502.0,614.0,793.095202355934,7.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
13,-455.0,-1218.0,1300.2111367004975,8.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
14,-104.0,-363.0,377.60429022986483,9.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
15,-203.0,-345.0,400.2923931328198,10.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
16,-576.0,-965.0,1123.8331726728838,11.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
17,-989.0,-717.0,1221.5604774222193,12.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
18,-427.0,548.0,694.7179283709324,13.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
19,641.0,934.0,1132.800512005534,14.3125,5.015092480196653,-78.65312366546901,-81.30310676489319
